Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.52, -0.88, 7.36, -0.90, 0.21, 1.96
50, -13.04, -0.05, 3.11, -0.88, -0.18, 2.35
100, -22.50, 1.19, 6.67, -0.53, -0.63, 0.44
150, -26.06, 1.66, -1.31, -0.76, -0.81, -2.03
200, -25.27, 9.61, -9.56, 2.30, -1.01, -4.37
250, 1.11, 18.88, 4.87, 3.03, -1.85, -4.37
300, 18.28, 10.63, 18.55, 2.54, -1.29, -4.37
350, 14.50, 0.38, 18.73, 0.46, -0.64, -2.77
400, 11.38, -3.03, 9.82, 0.04, 0.35, -0.75
450, -3.13, -2.87, 2.43, 0.85, 0.67, -0.16
500, 2.49, -3.42, -6.82, 2.26, 0.96, -0.36
550, 8.87, 6.08, -5.01, 4.37, 1.31, 1.11
600, -12.06, 15.77, 31.11, 3.38, 0.59, 2.16
650, -5.98, 6.16, 9.88, 1.50, 0.23, -0.42
700, 4.19, 6.46, 14.73, 0.91, 0.24, 0.29
750, -5.10, 6.56, 11.54, 0.28, 0.23, 0.52
800, -3.73, 5.35, 7.41, -0.15, 0.12, -0.14
850, -0.57, 4.69, 8.14, -0.07, 0.12, 0.13
900, -3.22, 4.89, 7.19, 0.00, 0.13, 0.08
950, -2.08, 5.09, 8.30, -0.08, 0.17, 0.04
