Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.46, 0.50, 2.97, -0.58, 0.89, 1.96
50, -14.61, 1.70, 7.82, -0.43, 0.81, 0.96
100, -9.09, 0.49, 3.67, -1.06, -0.28, 0.30
150, -10.14, -0.10, 1.89, 0.06, -0.14, 0.20
200, -21.41, 2.65, 1.04, 0.00, -1.13, -0.65
250, -46.13, 14.12, -26.08, 3.41, -1.00, -4.37
300, 16.92, 27.47, 24.33, 4.37, -0.09, -4.37
350, 25.71, 5.82, 35.27, 0.07, -1.62, -3.13
400, 3.18, -3.49, 5.51, -0.85, 0.56, -0.37
450, -2.36, -2.75, 8.37, -0.33, 0.39, -0.36
500, -8.63, -3.81, 0.69, -0.13, 0.22, -0.58
550, 1.04, -6.46, -16.91, 1.73, 0.01, -0.96
600, 24.34, 12.16, -32.43, 4.37, 0.63, 2.01
650, -15.06, 39.22, 67.29, 4.37, 1.08, 4.37
700, -30.18, 11.99, 8.17, -1.68, -0.21, -0.47
750, 5.74, 3.49, 2.60, 0.85, -0.10, -1.63
800, 2.68, 4.43, 12.41, 0.07, -0.12, 0.86
850, -10.03, 5.29, 6.75, 0.08, 0.05, 0.55
900, -4.94, 5.96, 8.99, 0.07, 0.02, -0.23
950, -3.28, 5.37, 7.41, -0.13, -0.08, -0.04
