Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -43.88, 10.58, -5.15, 2.22, -0.57, -4.37
50, -2.27, 23.63, 12.72, 2.54, -1.79, -4.37
100, 29.24, 7.82, 14.41, 1.04, -1.74, -4.37
150, 23.12, -2.36, 12.20, -0.20, -0.03, -0.83
200, -0.02, -2.45, 7.83, 0.33, 0.40, 0.16
250, 1.07, -1.20, 12.65, -0.19, 0.01, 0.07
300, -0.93, -2.49, 9.43, -0.09, -0.03, -0.14
350, 1.77, -2.74, 9.21, -0.14, 0.04, 0.08
400, -1.18, -2.06, 9.60, -0.05, 0.16, 0.08
450, -0.53, -1.76, 10.89, -0.20, 0.04, 0.12
500, -1.65, -2.46, 8.65, -0.20, 0.21, 0.07
550, -2.57, -2.96, 7.81, -0.36, 0.07, -0.03
600, -3.79, -3.51, 3.28, 0.29, 0.47, -0.45
650, -0.78, -4.24, -2.55, 1.27, 0.89, -0.82
700, 6.89, -0.94, -2.03, 3.51, 1.22, -0.16
750, -0.17, 6.97, 4.91, 4.37, 0.82, 1.10
800, 0.70, 11.17, 14.63, 4.34, 1.22, 1.25
850, -12.02, 11.95, 25.64, 0.94, 0.33, 1.07
900, -5.17, 5.23, 6.48, 0.38, 0.01, -0.12
950, 1.10, 5.01, 10.41, 0.57, 0.07, 0.16
