Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.73, -1.18, 10.81, -0.33, -0.04, 0.59
50, -0.82, -1.47, 9.70, -0.58, 0.05, 0.84
100, -3.06, -1.28, 8.91, -0.58, 0.10, 1.06
150, -0.69, -1.62, 8.41, -0.41, 0.02, 1.07
200, 1.23, -1.21, 8.78, -0.31, 0.01, 1.66
250, -6.64, 0.04, 6.15, -0.17, -0.04, 2.03
300, -24.95, 2.37, 5.68, 0.11, -0.83, 0.97
350, -39.00, 9.61, 1.39, 1.13, 0.78, -4.37
400, -16.74, 26.92, 6.25, 1.45, -1.13, -4.37
450, 33.48, 14.41, 13.61, 0.36, -3.49, -4.37
500, 32.43, -4.02, 6.24, -0.44, 0.14, -0.64
550, -5.52, -0.89, 8.42, 0.74, -0.08, 0.18
600, 6.90, 0.12, 17.89, -0.16, 0.13, -0.31
650, 0.41, -3.43, 4.99, -0.35, -0.04, 0.26
700, 4.15, -3.65, 10.16, -0.04, -0.10, 0.52
750, -5.25, -4.66, -2.65, 0.20, -0.26, 1.09
800, -8.02, -3.29, -23.25, 3.35, -0.10, -0.72
850, 13.49, 17.72, 26.85, 4.37, -1.12, 0.13
900, -6.65, 8.35, 15.85, 1.31, -0.24, 0.17
950, 5.36, 4.77, 5.17, 2.75, 0.14, -0.95
