Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.19, 34.65, 1.18, 3.81, -2.56, -4.37
50, 46.98, 13.85, 26.62, 0.04, -4.37, -4.37
100, 29.96, -4.80, 1.85, -0.88, 1.02, 0.53
150, -5.82, -1.80, 6.72, 0.35, 0.32, 1.13
200, 1.07, -2.14, 11.77, -0.14, -0.05, 0.16
250, -0.59, -3.75, 8.47, -0.19, -0.03, 0.16
300, 2.25, -3.76, 9.04, 0.05, 0.14, 0.17
350, -0.69, -2.55, 9.95, -0.04, 0.17, 0.37
400, -2.54, -2.57, 8.16, 0.03, 0.36, 0.07
450, -0.68, -3.78, 5.60, 0.37, 0.16, -0.28
500, -3.02, -4.04, -0.28, 1.20, 0.51, -0.27
550, -1.58, -0.60, -0.50, 3.29, 0.00, -1.00
600, 3.21, 3.65, 5.86, 3.56, -0.64, -0.34
650, 2.06, 7.54, 12.16, 3.82, -0.09, -0.01
700, -0.07, 7.30, 9.62, 2.99, 0.27, 0.09
750, 2.66, 10.15, 18.81, 2.66, 0.32, 0.07
800, 0.37, 7.22, 3.11, -0.40, -0.44, 0.31
850, -0.08, 5.18, 7.55, -0.07, 0.03, 0.06
900, -0.55, 5.79, 10.68, -0.28, 0.06, 0.20
950, -0.99, 4.45, 6.30, -0.41, -0.01, -0.13
