Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -56.12, 7.22, 0.16, 0.71, -0.95, -1.67
50, -16.62, 40.47, 16.23, 1.43, -3.18, -4.37
100, 68.94, 0.77, 3.81, -2.52, -1.29, -4.37
150, 9.39, -4.03, -2.85, 0.49, 0.81, 1.46
200, -1.65, 0.64, 16.37, 0.54, -0.00, 0.00
250, 2.40, -2.84, 6.18, -0.23, 0.05, 0.19
300, 3.04, -2.70, 10.39, 0.34, -0.12, 0.20
350, -0.40, -1.62, 11.47, -0.01, 0.25, 0.32
400, 1.73, -2.45, 8.96, 0.00, 0.02, 0.20
450, -0.37, -2.22, 8.71, 0.12, 0.28, 0.25
500, -1.77, -2.29, 6.29, 0.20, 0.46, -0.00
550, -1.19, -5.38, -12.94, 1.98, 0.61, -0.31
600, 0.71, 6.40, -2.76, 4.37, 0.26, 0.09
650, 4.99, 15.49, 23.44, 4.37, 0.32, 0.29
700, -8.24, 10.06, 22.74, 0.52, 0.03, 0.40
750, 2.95, 3.87, 3.60, 1.01, 0.15, -0.62
800, 2.94, 6.63, 15.17, 0.55, 0.09, 0.54
850, -1.61, 6.41, 8.54, -0.15, 0.12, -0.00
900, 0.07, 5.38, 8.03, -0.03, -0.02, -0.05
950, 0.20, 5.03, 8.53, -0.05, 0.03, -0.07
