Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 7.77, 27.78, 24.38, 0.21, -3.48, -4.37
50, 32.66, -0.91, 0.26, -2.08, -1.66, -4.37
100, 17.37, -6.59, 0.91, 0.18, 0.27, -0.91
150, 5.29, -2.84, 10.94, 0.48, 0.02, 0.29
200, 0.93, -2.86, 10.18, 0.10, 0.25, 0.21
250, 2.87, -4.38, 8.12, 0.06, -0.07, 0.10
300, 0.38, -4.31, 8.10, 0.30, 0.22, 0.28
350, 0.69, -4.14, 7.51, 0.40, 0.08, 0.21
400, -1.60, -3.80, 5.09, 0.79, 0.33, 0.22
450, -3.39, -3.38, -1.11, 1.70, 0.76, -0.43
500, 2.46, -0.08, -7.88, 4.17, 0.53, -0.54
550, 2.19, 8.69, 7.52, 4.37, 0.14, 0.04
600, 3.03, 12.81, 30.45, 3.04, -0.01, 0.84
650, -6.23, 7.33, 13.83, 0.46, 0.12, 0.13
700, 1.65, 5.24, 10.88, 0.83, 0.02, -0.30
750, 1.38, 5.24, 11.16, 0.28, -0.01, 0.33
800, -3.48, 5.58, 10.44, -0.04, 0.01, -0.03
850, 2.12, 4.02, 7.21, -0.03, 0.01, -0.17
900, -0.70, 4.88, 9.81, -0.14, -0.07, 0.14
950, -1.11, 5.17, 9.51, -0.27, -0.06, -0.01
