Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.22, 1.95, 7.29, 0.25, -0.02, 2.12
50, -35.18, 4.19, -1.88, 0.53, -1.15, -0.17
100, -29.59, 18.47, 14.72, 1.34, -2.31, -4.37
150, 18.47, 15.83, 21.33, -2.33, -1.29, -4.37
200, 19.54, -2.05, -1.28, -2.09, -0.55, -4.19
250, 19.30, -7.49, 3.13, -0.34, -0.14, -0.93
300, 5.46, -5.18, 5.78, 0.74, 0.58, 1.07
350, -3.35, -2.83, 10.59, 0.78, 0.97, 1.06
400, -8.37, -2.18, 12.39, 0.25, 0.49, 0.23
450, -2.49, -3.65, 8.93, -0.22, 0.65, -0.68
500, 1.83, -6.30, -0.43, 0.33, 1.26, -0.61
550, 4.60, -5.06, -11.41, 2.45, 1.52, 0.35
600, 6.52, 5.28, -4.67, 4.37, 1.07, 2.04
650, -3.36, 16.30, 23.47, 4.37, 0.79, 3.56
700, -22.45, 10.29, 22.24, 1.20, -0.03, 1.43
750, -4.33, 5.14, 12.29, -0.05, -0.16, -0.76
800, 1.19, 2.65, 8.13, -0.16, -0.13, 0.03
850, -4.00, 3.75, 8.48, 0.30, 0.00, 0.51
900, -5.28, 5.37, 11.93, 0.05, -0.03, 0.15
950, -4.64, 4.47, 8.17, -0.29, -0.09, -0.21
