Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -13.10, -0.10, 3.59, -0.37, -0.03, 1.11
50, -27.48, 3.39, 5.49, 0.70, -1.09, -1.24
100, -10.30, 3.08, 6.94, 0.43, -0.88, -2.89
150, 6.05, 0.74, 4.93, 0.66, -0.81, -3.18
200, 11.46, 0.69, 15.95, 0.69, -0.47, -1.51
250, 4.31, -0.83, 12.34, 0.03, -0.01, -0.83
300, 4.67, -3.17, 7.31, -0.17, 0.18, 0.02
350, -0.54, -1.97, 9.46, 0.15, 0.13, 0.25
400, -3.00, -1.04, 10.91, -0.25, 0.07, 0.22
450, -1.79, -2.07, 6.82, -0.07, -0.09, 0.05
500, -2.96, -1.95, 1.24, 0.11, -0.34, 0.10
550, 1.15, -2.78, -7.26, 1.40, -0.37, -0.07
600, 3.56, 0.68, 0.82, 2.66, -0.44, 0.84
650, -6.43, 7.66, 13.44, 2.89, -0.63, 1.01
700, -1.77, 7.98, 26.02, 1.65, -0.47, -0.13
750, -1.07, 3.96, 17.69, 0.25, -0.16, 0.02
800, 1.44, 1.59, 12.85, 0.07, 0.01, 0.11
850, -3.85, 2.22, 9.39, 0.00, 0.06, 0.20
900, -0.71, 3.07, 10.14, -0.09, 0.04, -0.01
950, -0.61, 3.19, 8.43, -0.00, 0.04, -0.03
