Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -30.57, 12.38, -1.06, 1.89, -0.37, -4.37
50, 10.02, 15.57, 12.99, 1.01, -2.42, -4.37
100, 24.27, 2.15, 11.10, 0.39, -1.51, -4.37
150, 17.76, -3.53, 14.88, -0.39, 0.31, -1.53
200, 3.46, -5.09, 4.63, -0.68, 0.61, -0.27
250, 4.66, -5.49, 8.49, -0.22, 0.17, -0.19
300, -0.20, -5.07, 7.15, -0.02, 0.50, 0.45
350, -0.59, -4.83, 6.42, 0.12, 0.58, 0.16
400, 0.16, -5.28, 0.56, 0.82, 0.69, 0.10
450, -1.08, -5.55, -12.29, 2.81, 1.14, 0.35
500, -0.47, 5.70, -14.89, 4.37, 0.53, 0.44
550, 6.61, 20.73, 35.69, 4.37, -0.44, 1.54
600, -11.77, 12.84, 29.06, 0.42, 0.01, 0.87
650, 0.12, 1.82, 6.52, 0.16, -0.21, -0.34
700, 2.01, 2.21, 9.10, 0.90, 0.04, -0.15
750, 2.13, 5.24, 15.38, 0.30, 0.13, 0.47
800, -5.67, 5.10, 9.01, -0.13, 0.03, 0.20
850, 0.27, 4.32, 10.54, -0.33, -0.16, -0.17
900, 1.24, 3.08, 7.12, -0.31, -0.19, 0.17
950, -1.05, 4.18, 11.12, -0.30, -0.32, 0.36
