Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 15.88, 7.38, 17.67, -0.23, -1.45, -4.37
50, 15.76, -2.88, 4.16, -0.33, -0.36, -2.17
100, 6.17, -1.65, 11.38, 0.51, -0.04, -0.31
150, -0.54, -0.53, 11.95, -0.11, 0.14, -0.12
200, -1.06, -1.98, 9.11, -0.12, 0.12, -0.41
250, 0.90, -2.29, 9.53, -0.17, 0.02, -0.07
300, -2.44, -2.05, 8.62, -0.04, 0.05, -0.03
350, -0.42, -1.90, 9.90, -0.15, -0.00, 0.05
400, -1.89, -2.16, 8.68, -0.02, 0.03, -0.02
450, -1.12, -2.32, 8.32, 0.04, -0.08, 0.16
500, -3.61, -1.47, 9.50, 0.16, 0.06, 0.04
550, -2.26, -1.59, 8.76, 0.09, 0.02, -0.16
600, -2.35, -2.94, 3.39, 0.33, 0.00, -0.23
650, 0.97, -3.51, 1.56, 1.50, -0.11, -0.20
700, -2.31, -0.75, -1.65, 2.15, -0.13, 0.34
750, 1.57, 5.54, 5.91, 3.78, 0.12, 0.22
800, 0.63, 8.92, 20.64, 2.63, 0.07, 0.77
850, -3.78, 6.98, 13.49, 1.68, 0.16, 0.25
900, -1.54, 6.32, 13.97, 0.57, -0.06, 0.10
950, -2.03, 4.87, 9.81, 0.22, -0.08, 0.06
