Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.41, -1.30, 9.36, -0.24, -0.85, 2.90
50, -7.85, 1.46, 11.26, -0.38, -0.15, 3.08
100, -19.49, 0.17, 5.57, -0.55, -0.97, 1.60
150, -28.53, 0.97, -0.35, 0.52, -1.14, -1.21
200, -31.58, 13.42, -5.14, 2.65, 0.06, -4.37
250, 9.12, 24.87, 23.14, 3.35, -0.60, -4.37
300, 31.06, 3.77, 18.58, -1.60, -2.18, -3.20
350, 8.17, -3.97, 1.63, -0.29, 0.34, -0.70
400, 5.88, -2.03, 12.56, 0.06, -0.06, -0.17
450, 1.57, -2.81, 8.39, -0.06, 0.34, 0.30
500, -3.02, -2.47, 10.22, -0.03, 0.19, 0.22
550, 1.24, -2.31, 13.48, -0.38, 0.17, -0.09
600, -1.98, -3.67, 5.36, -0.37, 0.36, 0.17
650, 0.45, -2.65, 11.21, -0.32, 0.37, 0.26
700, -9.87, -3.45, 1.89, -0.18, 1.06, -0.24
750, -2.50, -3.58, 1.93, 0.28, 0.30, -1.02
800, 3.97, -3.94, -14.56, 2.08, 0.76, -0.72
850, 15.40, 7.71, -6.55, 4.37, 0.63, 1.27
900, -13.40, 21.34, 43.02, 4.26, 1.18, 2.81
950, -11.90, 7.02, 14.59, -0.12, -0.45, -0.42
