Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.23, -0.44, 5.77, -0.14, 0.13, 0.64
50, -10.13, -0.84, 5.57, 0.09, 0.11, 0.28
100, -10.98, -0.16, 7.57, -0.09, -0.07, -0.10
150, -25.01, 1.21, -1.94, 0.15, 0.25, -1.30
200, -27.02, 9.64, -4.75, 1.83, -0.72, -4.37
250, -7.80, 14.07, 7.34, 1.78, -1.32, -4.37
300, 7.99, 8.88, 3.60, 2.09, -1.43, -4.37
350, 19.29, 0.50, 19.11, 0.86, -0.76, -3.77
400, 17.63, -4.42, 12.23, -0.17, -0.25, -1.11
450, 2.54, -4.45, 7.93, 0.38, 0.43, 0.16
500, 0.13, -3.39, 10.75, -0.02, 0.21, 0.23
550, -2.23, -3.89, 9.47, 0.02, 0.20, -0.05
600, -0.47, -4.97, 6.23, -0.03, 0.37, -0.01
650, -0.90, -4.71, 7.25, 0.33, 0.44, -0.04
700, -1.91, -4.66, 1.33, 0.88, 0.79, 0.14
750, -5.17, -3.49, -8.98, 2.80, 1.14, -0.31
800, 4.31, 3.96, -15.84, 4.37, 1.09, 0.23
850, 5.76, 18.55, 17.92, 4.37, 1.68, 2.06
900, -14.54, 17.28, 30.69, 2.59, 0.93, 2.24
950, -14.31, 10.26, 13.94, -0.08, -0.09, -0.48
