Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.74, -1.21, 11.52, -1.03, -0.08, 1.72
50, 2.00, -1.00, 6.43, -1.28, -0.53, 2.82
100, -19.30, 2.58, 2.72, -0.63, 0.47, 2.72
150, -65.25, 10.64, -19.79, 2.47, 0.87, -3.66
200, 4.02, 26.63, 15.40, 2.73, -2.73, -4.37
250, 47.17, 0.98, 19.61, 0.20, -1.35, -4.11
300, 15.18, -3.55, 10.44, -0.13, 0.76, 1.15
350, -5.49, -0.54, 8.09, -0.38, 1.17, 1.58
400, -14.38, -7.89, -28.00, 1.00, 0.09, -0.04
450, 20.17, 10.39, -23.30, 4.37, 0.52, 0.20
500, -8.46, 31.29, 76.46, 2.73, 0.68, 4.03
550, -21.57, 4.12, -9.59, -0.37, 0.02, -0.79
600, 9.70, 3.72, 19.60, 0.94, 0.15, -0.47
650, -5.38, 3.79, 5.61, -0.05, 0.02, 0.65
700, -2.69, 5.56, 12.55, 0.22, 0.14, -0.15
750, -2.17, 4.19, 7.14, -0.28, -0.04, 0.01
800, -2.49, 4.24, 9.18, -0.07, -0.05, -0.04
850, -2.39, 3.87, 7.55, -0.23, -0.04, -0.08
900, -1.75, 3.88, 8.78, -0.07, 0.01, -0.06
950, -3.49, 4.09, 8.39, -0.14, -0.05, -0.01
