Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.07, -1.79, 9.00, -0.12, 0.03, 0.06
50, -3.60, -1.78, 8.28, -0.05, 0.04, 0.10
100, -2.40, -1.70, 9.57, -0.06, 0.08, 0.12
150, -0.34, -2.39, 9.61, -0.17, 0.25, 0.31
200, -7.87, -0.81, 8.46, -0.32, 0.41, 0.81
250, -37.57, 1.78, -7.09, 0.66, -0.71, -0.93
300, 1.41, 5.19, 16.23, 0.56, -1.35, -3.90
350, 13.20, -1.78, 7.11, 0.28, -0.42, -2.23
400, 7.56, -1.09, 14.46, 0.41, -0.05, -0.71
450, 4.79, -1.70, 12.46, -0.30, 0.26, -0.14
500, -2.66, -2.49, 7.46, -0.16, 0.20, 0.16
550, -0.36, -1.67, 9.80, -0.32, 0.07, 0.17
600, -5.47, -2.17, -4.59, 0.09, -0.40, 0.05
650, 3.29, -4.83, -21.46, 2.89, -0.83, -0.23
700, 7.03, 9.20, 18.70, 4.30, -0.57, 1.38
750, -13.01, 12.14, 31.43, 1.74, -0.25, 0.40
800, -0.17, 2.40, 13.97, -0.29, -0.39, -0.42
850, 2.47, 0.74, 12.29, 0.29, -0.17, -0.00
900, -2.17, 1.98, 10.90, -0.24, 0.05, -0.04
950, -0.22, 1.70, 8.31, 0.11, -0.02, 0.03
