Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -16.89, 1.51, 9.01, 0.38, 0.16, 1.01
50, -24.89, 4.00, 9.37, -0.07, -0.51, -1.52
100, -13.99, 6.41, 8.37, -0.19, -1.29, -4.22
150, 3.45, 3.62, 5.26, -0.56, -1.29, -4.37
200, 9.63, -0.11, 6.11, 0.17, -0.62, -3.93
250, 16.04, -2.25, 11.95, -0.17, -0.38, -1.70
300, 7.58, -3.61, 8.87, -0.07, 0.29, -0.45
350, 3.15, -3.68, 8.42, -0.07, 0.20, -0.04
400, 2.07, -3.50, 9.13, -0.09, 0.16, 0.10
450, -1.46, -3.47, 4.19, 0.09, 0.18, 0.05
500, -3.39, -5.24, -11.15, 1.98, 0.61, -0.59
550, 7.85, 0.63, -9.97, 4.37, 0.59, -0.17
600, 3.50, 12.03, 28.84, 4.37, 0.31, 1.53
650, -9.75, 7.60, 13.51, 1.81, 0.19, 0.77
700, -0.49, 5.96, 14.59, 1.13, 0.11, -0.49
750, 0.16, 4.75, 12.41, 0.56, 0.03, -0.06
800, 0.38, 4.77, 11.82, 0.37, -0.08, 0.01
850, -0.12, 5.31, 11.95, -0.04, -0.08, 0.10
900, -1.02, 4.37, 9.55, -0.15, -0.02, -0.10
950, 0.74, 3.59, 7.72, -0.12, -0.05, 0.01
