Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.54, -5.24, 9.88, -0.09, 0.09, 0.24
50, 3.10, -5.85, 9.50, -0.34, 0.09, 0.79
100, 1.25, -5.25, 10.20, -0.59, -0.08, 1.36
150, -5.92, -3.32, 7.36, -0.69, 0.29, 1.67
200, -61.16, 1.44, -21.28, 0.77, 1.09, -1.06
250, -10.65, 19.18, 8.10, 2.27, -3.40, -4.37
300, 34.73, 4.04, 19.00, 0.11, -1.78, -4.37
350, 28.04, -7.30, 5.18, -0.01, 0.77, -0.91
400, 4.82, -4.13, 9.75, 0.20, 0.67, 0.96
450, -2.42, -3.88, 9.95, -0.23, 0.60, 0.42
500, 1.43, -6.18, 5.65, -0.21, 0.10, 0.13
550, 1.89, -4.90, 7.90, 0.01, 0.28, 0.58
600, -4.55, -4.36, -4.30, 0.38, 0.27, 0.19
650, -3.67, -3.30, -30.82, 4.36, -0.58, -0.56
700, 17.54, 15.38, 34.24, 4.37, -0.78, 1.03
750, -14.66, 7.38, 21.60, 1.27, 0.14, 0.76
800, 8.23, -0.24, 14.11, 1.05, -0.42, -0.55
850, -1.66, 0.83, 11.97, 0.64, 0.18, 0.46
900, 0.35, 2.41, 14.26, 0.55, -0.13, 0.04
950, -0.06, 1.91, 9.82, -0.17, -0.05, -0.06
