Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -17.90, -1.00, 3.42, 0.24, -0.52, 0.86
50, -22.04, 1.63, 7.44, 0.61, -1.35, -1.27
100, -14.75, 4.60, 8.79, -0.35, -2.09, -3.60
150, 5.30, 3.64, -2.16, 0.83, -0.82, -4.37
200, 20.96, 2.90, 17.90, 0.74, -1.21, -2.84
250, 13.53, -0.37, 12.98, 0.06, 0.31, -0.85
300, 5.89, -2.54, 8.03, -0.23, 0.30, 0.10
350, 1.99, -2.06, 6.05, 0.05, 0.48, 0.62
400, -3.78, -2.95, -4.27, 1.36, 1.46, 0.03
450, 4.71, 1.68, -5.21, 4.37, 1.06, 0.08
500, -1.67, 7.09, 21.50, 2.66, 0.54, 1.07
550, -4.01, 5.19, 8.35, 2.58, 0.52, 0.55
600, -2.25, 6.86, 20.52, 1.15, 0.45, 0.35
650, -5.38, 5.50, 11.94, -0.14, 0.21, 0.21
700, -1.80, 3.67, 7.80, 0.13, -0.01, -0.21
750, -1.25, 4.15, 10.18, -0.04, -0.12, 0.09
800, -2.73, 4.10, 8.51, -0.04, -0.02, -0.13
850, 0.51, 3.76, 8.41, 0.04, -0.05, 0.00
900, -2.00, 3.87, 7.89, 0.04, 0.01, 0.10
950, -1.95, 4.48, 9.78, 0.02, 0.04, 0.03
