Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 30.39, 30.69, 25.17, 1.78, -4.37, -4.37
50, 38.70, -2.83, 7.25, -0.27, -0.14, -2.97
100, 6.10, -2.15, 8.50, 0.16, -0.55, 0.84
150, -3.97, -1.00, 10.22, 0.34, -0.24, -0.41
200, 5.03, -2.16, 10.31, -0.11, -0.12, -0.26
250, 1.84, -2.70, 8.62, 0.16, -0.04, 0.14
300, -1.29, -1.81, 8.94, 0.24, 0.09, 0.22
350, 0.11, -1.58, 9.47, 0.31, 0.01, 0.01
400, 0.80, -2.43, 5.38, 0.64, 0.19, 0.07
450, -0.50, -2.48, -0.55, 1.69, 0.44, 0.17
500, 0.47, 1.12, -5.46, 3.60, 0.28, 0.21
550, 1.57, 10.36, 8.76, 4.37, 0.35, 0.65
600, -4.25, 12.27, 25.06, 2.79, 0.10, 0.77
650, -2.20, 7.75, 13.39, 0.87, 0.34, 0.04
700, -0.15, 6.59, 9.73, 0.45, 0.16, 0.03
750, -1.28, 6.42, 8.20, 0.44, 0.10, 0.22
800, -2.14, 6.49, 9.36, 0.04, 0.08, 0.01
850, -0.30, 5.51, 6.33, 0.07, -0.01, 0.07
900, -0.75, 5.75, 7.66, -0.08, 0.06, -0.03
950, -0.91, 5.91, 7.33, -0.08, 0.08, 0.02
