Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -51.78, 1.07, -18.84, 0.51, -0.46, -1.19
50, -10.94, 28.01, 13.52, 3.87, -1.46, -4.37
100, 42.27, 4.53, 22.36, -0.57, -2.16, -4.37
150, 9.39, -6.26, 0.62, 0.31, 0.51, -0.26
200, 0.64, -2.48, 13.87, 0.48, 0.45, 0.05
250, -2.89, -3.18, 8.51, -0.01, 0.32, 0.00
300, -3.98, -3.20, 9.44, 0.01, -0.02, -0.30
350, -0.35, -3.54, 9.18, -0.00, -0.05, -0.38
400, -5.00, -3.09, 7.80, 0.27, 0.02, -0.66
450, -2.58, -3.00, 8.45, 0.21, -0.14, -0.76
500, -2.85, -2.43, 9.41, 0.20, 0.04, -1.03
550, 1.96, -2.59, 10.25, 0.04, -0.30, -1.09
600, 3.39, -2.49, 10.36, -0.24, 0.04, -0.53
650, 1.24, -3.32, 6.21, -0.27, 0.36, -0.12
700, -0.09, -3.48, 3.99, 0.35, 0.51, -0.14
750, 1.98, -4.96, -9.58, 1.75, 0.87, 0.06
800, 5.59, -0.10, -20.56, 4.37, 1.29, 0.94
850, 6.61, 20.93, 19.96, 4.37, 2.49, 3.09
900, -26.21, 15.81, 28.55, 0.85, -0.10, 1.20
950, -0.70, 6.90, 10.64, 0.65, -0.26, -0.70
