Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 14.68, 16.68, 6.43, 0.27, -3.28, -4.37
50, 35.93, -1.08, 13.93, -0.08, -1.34, -3.54
100, 7.36, -3.98, 3.95, -0.28, 0.13, -0.11
150, 3.31, -2.38, 10.25, 0.46, -0.19, -0.49
200, 5.21, -3.06, 10.20, -0.14, 0.00, 0.07
250, 1.34, -3.59, 8.28, 0.14, 0.03, 0.15
300, 0.99, -2.66, 10.27, 0.13, 0.01, 0.33
350, -1.10, -2.21, 10.32, -0.01, 0.05, 0.07
400, 1.77, -3.23, 8.32, -0.04, -0.02, 0.09
450, -1.71, -3.36, 6.46, 0.29, 0.52, 0.07
500, 0.19, -3.49, 6.34, 0.65, 0.45, -0.24
550, -0.05, -2.89, 5.22, 1.06, 0.62, 0.06
600, -0.96, -2.88, -8.38, 2.46, 0.56, -0.18
650, 5.04, 7.75, -10.31, 4.37, -0.75, 0.43
700, 0.08, 19.46, 24.67, 4.37, 0.85, 0.71
750, -3.14, 13.18, 28.56, 1.83, 0.18, 0.29
800, 0.20, 7.15, 11.95, -0.30, 0.04, 0.09
850, -0.45, 5.43, 5.86, 0.02, 0.02, 0.12
900, -1.70, 6.51, 10.24, 0.03, -0.05, 0.02
950, 0.15, 5.43, 6.85, -0.15, -0.03, -0.15
