Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -20.15, 3.67, 8.46, 0.03, 0.19, -3.19
50, -2.84, 4.21, 5.73, 0.07, 0.40, -4.37
100, 16.26, -0.46, 12.50, -0.12, -1.03, -3.06
150, 8.68, -5.08, 6.82, -0.08, -0.05, -0.96
200, 4.46, -4.40, 8.37, 0.17, 0.53, -0.02
250, -1.68, -3.46, 8.82, 0.13, 0.19, 0.33
300, -5.28, -3.08, 9.63, 0.16, 0.18, -0.13
350, 0.85, -3.86, 9.74, -0.02, 0.04, -0.19
400, -3.16, -3.81, 6.16, 0.13, 0.40, -0.03
450, -2.75, -3.86, 0.97, 0.39, 0.46, -0.32
500, -1.59, -5.34, -28.14, 4.18, 1.45, -1.12
550, 10.98, 16.76, -11.32, 4.37, 1.26, 1.34
600, -18.33, 23.65, 51.75, 3.02, 0.57, 2.61
650, -15.07, 8.02, 7.19, 0.64, 0.24, -0.90
700, 7.13, 5.83, 16.72, 0.35, 0.19, -0.55
750, -3.93, 5.06, 7.58, -0.32, -0.06, 0.60
800, -5.87, 5.71, 8.40, 0.04, 0.06, -0.13
850, -1.36, 5.21, 8.95, -0.34, -0.04, -0.12
900, -2.72, 4.23, 5.31, -0.19, 0.02, 0.03
950, -1.98, 4.78, 8.10, 0.03, 0.02, 0.10
