Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -24.49, 28.69, 13.07, 3.49, -0.16, -4.37
50, 23.56, 17.70, 21.59, -0.01, -3.35, -4.37
100, 25.75, -3.81, 3.83, -0.56, -1.06, -2.83
150, 9.25, -4.82, 7.62, 0.23, 0.33, -0.44
200, 3.65, -3.43, 10.56, 0.11, -0.01, 0.29
250, -1.05, -3.29, 9.44, 0.16, 0.35, 0.31
300, -1.70, -3.28, 10.81, -0.21, 0.03, -0.05
350, 1.46, -4.35, 8.18, -0.12, 0.09, 0.04
400, -1.07, -4.00, 7.67, 0.03, 0.16, 0.20
450, -1.30, -3.25, 10.38, -0.01, 0.07, 0.09
500, -1.12, -3.73, 7.19, 0.01, 0.21, 0.09
550, -2.63, -3.45, 7.67, 0.19, 0.12, 0.06
600, -2.00, -4.46, 3.11, 0.45, 0.38, -0.04
650, 0.46, -4.15, -1.41, 1.74, 0.45, -0.04
700, 0.06, -0.58, -12.41, 3.80, -0.71, 0.54
750, 6.89, 10.82, 3.32, 4.37, 0.07, 1.04
800, -3.89, 17.09, 34.76, 4.17, 0.81, 1.52
850, -7.83, 9.24, 18.55, 0.49, 0.07, -0.20
900, 2.33, 5.50, 11.93, -0.23, -0.42, -0.34
950, 0.78, 3.88, 8.58, -0.02, -0.25, 0.48
