Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -49.41, 2.02, -6.73, 0.62, -0.25, -0.75
50, -25.42, 28.42, -10.56, 3.81, -0.68, -4.37
100, 33.89, 24.12, 42.27, 2.75, -2.79, -4.37
150, 30.22, -3.23, 11.22, -2.01, -1.02, -1.93
200, 8.58, -7.04, -1.05, -0.03, 0.22, 0.73
250, -2.19, -3.13, 7.58, 0.68, 0.58, 1.07
300, -5.81, -1.50, 12.77, 0.24, 0.20, 0.40
350, -0.40, -3.06, 10.91, -0.13, 0.03, -0.13
400, 0.66, -3.96, 7.94, -0.12, 0.21, 0.17
450, -1.24, -3.82, 8.19, 0.19, 0.32, 0.34
500, -2.67, -2.93, 8.88, 0.05, 0.30, 0.29
550, -4.52, -3.45, 2.24, 0.51, 0.92, -0.22
600, 1.41, -4.13, -18.22, 3.32, 2.21, -0.39
650, 6.43, 9.39, -4.61, 4.37, 1.34, 1.85
700, -7.03, 19.33, 31.13, 4.37, 1.60, 2.84
750, -21.23, 10.97, 19.15, 0.12, -0.46, 0.37
800, 0.25, 5.40, 6.84, 0.29, -0.37, -0.83
850, 0.00, 5.22, 10.83, -0.04, -0.08, 0.54
900, -6.88, 5.64, 8.11, -0.01, 0.18, 0.19
950, -3.81, 6.05, 10.47, -0.26, 0.01, -0.18
