Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.64, 8.32, 16.04, -0.05, -1.01, -4.37
50, 13.74, -0.82, 6.88, -0.52, -0.55, -3.36
100, 12.34, -3.42, 8.19, 0.31, -0.12, -1.27
150, 3.67, -2.27, 12.50, 0.01, 0.27, -0.20
200, -0.11, -3.23, 7.51, -0.27, 0.36, 0.01
250, 0.05, -3.39, 8.23, 0.11, 0.03, 0.12
300, -2.75, -2.20, 10.89, 0.04, 0.22, 0.15
350, -2.97, -2.35, 9.31, -0.09, 0.16, -0.18
400, -1.38, -2.71, 7.79, 0.05, 0.35, -0.17
450, -2.47, -2.36, 6.69, 0.27, 0.47, -0.18
500, 2.44, -2.41, 3.83, 0.98, 0.62, -0.09
550, -3.75, -0.58, 7.06, 0.86, 0.30, 0.56
600, -4.65, -1.72, -1.23, 1.76, -0.00, -0.08
650, 1.54, 2.16, 8.21, 2.85, 0.01, 0.29
700, -1.72, 3.73, 8.43, 2.91, 0.05, 0.35
750, -3.34, 6.74, 19.32, 1.99, 0.38, 0.44
800, -3.67, 4.85, 11.62, 0.57, 0.02, 0.13
850, -2.34, 4.56, 11.77, 0.68, -0.06, 0.15
900, -4.05, 4.62, 10.47, 0.22, -0.06, 0.03
950, -1.32, 3.91, 9.73, 0.22, -0.04, -0.06
