Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.47, -2.11, 6.01, 0.12, 0.32, 1.22
50, -36.57, 3.40, 2.48, 1.15, -0.28, -1.87
100, -6.07, 7.24, 11.06, 0.42, -1.77, -4.37
150, 18.08, -1.07, 6.66, 0.46, -0.62, -3.98
200, 12.02, -3.24, 13.58, 0.36, -0.01, -1.22
250, 2.14, -3.27, 10.11, 0.10, 0.30, -0.49
300, 4.07, -4.03, 9.76, -0.29, 0.14, -0.09
350, -1.17, -4.03, 8.85, -0.14, 0.31, 0.13
400, -1.42, -4.43, 6.59, -0.20, 0.08, -0.04
450, -3.21, -4.74, 2.30, 0.65, 0.37, -0.33
500, 2.26, -5.48, -2.62, 1.69, 0.52, -0.26
550, 0.42, -1.28, -8.43, 3.83, 0.96, 0.34
600, 0.07, 7.91, 13.17, 4.37, 0.30, 0.71
650, 0.39, 10.94, 21.61, 3.88, 0.13, 1.11
700, -7.40, 8.02, 18.08, 1.27, 0.02, 0.60
750, -2.01, 4.73, 11.34, 0.85, 0.14, -0.08
800, -1.06, 4.71, 11.17, 0.39, -0.02, 0.30
850, -2.51, 4.87, 9.34, 0.36, 0.09, 0.15
900, -3.06, 5.47, 11.03, -0.02, 0.04, 0.08
950, -1.92, 4.19, 7.31, -0.07, -0.02, -0.02
