Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 47.85, -6.15, -4.17, -2.22, -0.82, -2.48
50, 2.93, -4.37, 3.17, 0.58, 0.17, 0.64
100, 0.58, -1.72, 12.91, -0.01, -0.24, -0.22
150, 3.06, -4.15, 7.32, -0.23, -0.07, -0.23
200, 2.18, -4.34, 8.01, 0.21, -0.01, 0.04
250, 1.36, -2.84, 10.67, 0.00, 0.02, 0.21
300, 0.06, -2.77, 9.69, 0.05, 0.03, -0.03
350, 1.06, -3.46, 7.99, 0.12, 0.04, -0.08
400, 1.52, -2.84, 9.39, 0.27, 0.25, 0.06
450, -0.08, -2.54, 8.79, 0.18, 0.09, 0.11
500, 0.19, -2.85, 8.94, 0.30, 0.05, 0.01
550, 0.00, -3.11, 7.81, 0.43, 0.23, -0.01
600, -1.44, -3.20, 4.65, 0.79, 0.22, -0.12
650, -4.24, -3.44, -15.36, 3.16, 0.22, -0.59
700, 5.66, 9.07, -2.21, 4.37, -0.21, -0.90
750, 9.55, 16.82, 37.77, 4.37, 0.30, 1.13
800, -12.72, 9.21, 15.31, 0.20, -0.03, 0.44
850, 4.45, 5.20, 7.65, 0.87, 0.17, -0.82
900, 3.41, 6.55, 14.21, 0.40, 0.06, 0.53
950, -5.66, 6.06, 8.09, -0.28, -0.14, 0.06
