Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -15.01, 31.75, -2.20, 2.24, 0.78, -4.37
50, 41.19, 13.81, 20.24, 1.82, -0.60, -4.37
100, 29.62, -6.25, 9.18, -0.23, -0.44, -0.42
150, 0.05, -3.54, 7.79, 0.45, 0.22, 0.69
200, -1.32, -2.49, 10.96, 0.19, -0.15, 0.27
250, 4.92, -4.06, 10.01, -0.09, 0.02, 0.10
300, -0.33, -3.94, 7.76, -0.01, 0.28, 0.45
350, 0.11, -3.65, 8.53, 0.07, -0.03, 0.25
400, -0.73, -3.69, 7.60, 0.21, 0.14, 0.09
450, -2.49, -4.78, 2.61, 0.60, 0.49, -0.16
500, -6.19, -4.41, -14.76, 2.78, 1.02, -1.03
550, 5.50, 9.87, -13.67, 4.37, -0.13, -0.45
600, 4.94, 19.19, 30.74, 4.37, 0.75, 0.38
650, -4.24, 14.10, 31.62, 1.25, -0.02, 0.56
700, 3.30, 9.23, 20.30, -0.04, 0.34, -0.27
750, 1.91, 5.61, 10.23, 0.07, -0.06, 0.20
800, -2.19, 5.25, 7.87, -0.41, -0.02, 0.09
850, 0.09, 4.18, 6.78, -0.24, -0.04, -0.18
900, 0.94, 4.01, 6.41, 0.01, 0.01, 0.09
950, -1.01, 5.23, 8.99, 0.02, -0.02, 0.03
