Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -10.70, 0.52, 6.95, 0.09, 0.04, 2.05
50, -23.83, 3.27, 8.18, -0.19, -0.74, 0.48
100, -23.19, 6.65, 5.88, 0.43, -1.63, -3.43
150, 3.08, 6.12, 11.41, -0.31, -1.70, -4.37
200, 9.49, -0.02, 4.11, -0.19, -0.86, -3.42
250, 11.73, -0.54, 12.55, 0.30, -0.64, -2.26
300, 11.57, -2.36, 11.24, -0.17, 0.01, -0.63
350, 1.66, -2.76, 8.09, -0.22, 0.31, 0.12
400, 1.01, -2.66, 9.76, -0.17, 0.07, -0.07
450, 0.85, -2.91, 8.47, -0.10, 0.31, 0.05
500, -1.77, -2.84, 6.21, 0.13, 0.30, -0.02
550, -0.76, -4.27, -4.74, 1.05, 0.26, -0.23
600, 3.16, -0.04, 2.27, 2.76, -0.37, 0.53
650, 1.15, 2.99, 2.75, 3.52, -0.28, 0.39
700, 3.41, 7.48, 18.12, 3.24, -0.15, 0.72
750, -3.95, 7.32, 17.47, 1.38, -0.23, 0.40
800, 1.02, 6.01, 16.88, 0.95, 0.01, -0.17
850, 0.14, 3.80, 10.05, -0.09, -0.06, -0.05
900, 1.44, 3.82, 11.13, 0.20, 0.11, -0.14
950, -0.10, 3.85, 7.99, -0.04, 0.07, 0.05
