Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -37.06, 4.50, 2.39, 0.97, -0.64, -2.81
50, 13.14, 2.14, 7.76, 0.29, -1.76, -4.37
100, 19.30, -2.66, 14.35, 0.21, -0.08, -1.78
150, 7.11, -3.91, 7.49, 0.24, 0.43, -0.11
200, 1.62, -2.61, 11.74, 0.06, 0.10, 0.09
250, -0.48, -3.60, 8.18, -0.11, 0.17, 0.23
300, -0.45, -3.25, 10.25, 0.06, 0.02, 0.29
350, -1.87, -3.03, 8.60, -0.17, 0.21, 0.27
400, -0.27, -2.82, 9.55, -0.04, 0.04, 0.19
450, -2.83, -2.92, 0.86, 0.34, 0.13, 0.15
500, -1.94, -3.97, -12.24, 2.09, -0.20, -0.14
550, 7.45, 2.47, -0.91, 4.24, -0.78, 0.81
600, -2.94, 12.46, 30.91, 3.05, -0.85, 1.31
650, -7.45, 5.38, 22.59, 0.20, -0.09, -0.38
700, 6.24, -0.98, 10.24, 0.03, -0.10, -0.13
750, -1.75, 1.64, 12.52, 0.36, 0.19, 0.19
800, -1.74, 1.81, 8.77, -0.07, 0.07, -0.05
850, 2.48, 1.83, 9.84, 0.04, -0.04, 0.04
900, -1.60, 2.63, 9.55, 0.12, 0.02, 0.08
950, 0.02, 2.24, 9.17, -0.07, -0.01, 0.08
