Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.81, -1.52, 4.82, -1.18, -0.73, 2.71
50, -25.20, -1.51, -3.97, -0.67, -1.56, 2.06
100, -55.24, 13.45, -14.51, 3.44, 1.52, -4.37
150, 11.70, 28.44, 33.44, 3.02, -2.38, -4.37
200, 36.59, -1.08, 11.28, -0.88, -0.74, -3.49
250, 7.92, -4.96, 7.04, 0.52, 0.71, 0.06
300, -0.01, -2.31, 13.39, 0.06, 0.04, 0.22
350, -2.18, -2.97, 8.88, -0.20, 0.47, 0.12
400, -1.28, -4.03, 9.58, -0.27, 0.14, -0.05
450, -1.64, -4.34, 7.13, -0.20, 0.14, 0.06
500, -1.62, -3.73, 9.66, 0.03, 0.26, 0.00
550, -3.18, -3.45, 8.03, -0.12, 0.30, -0.01
600, -3.28, -2.40, 5.51, 0.06, 0.25, -0.27
650, -6.62, -5.66, -17.74, 1.82, 0.20, -0.69
700, 12.94, 0.80, -17.62, 4.37, 0.35, 0.44
750, -0.91, 22.03, 25.57, 4.37, 1.61, 2.28
800, -17.50, 15.63, 32.26, 1.50, -0.25, 0.68
850, -2.51, 7.87, 17.99, -0.78, -0.84, -0.63
900, -0.80, 0.87, 6.03, -0.96, -0.62, -0.31
950, -0.30, 3.08, 12.28, -0.07, -0.06, -0.17
