Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.06, -2.40, 7.98, -0.10, 0.00, 0.04
50, -1.64, -2.72, 9.85, -0.14, 0.04, 0.27
100, -14.17, -1.13, 4.54, -0.33, 0.46, 0.70
150, -29.87, 4.51, 5.45, 0.80, -1.48, -2.45
200, 7.99, 1.57, 11.50, 0.20, -1.10, -3.39
250, 13.01, -2.68, 8.67, 0.27, -0.44, -1.58
300, 8.43, -2.01, 13.82, 0.19, 0.10, -0.20
350, 2.01, -2.55, 8.92, -0.30, 0.27, 0.25
400, -3.09, -2.73, 5.71, -0.14, 0.08, 0.40
450, -2.96, -1.81, -1.75, 0.44, -0.50, 0.09
500, 2.38, -3.04, -15.43, 2.36, -0.79, -0.14
550, 8.06, 8.93, 17.62, 4.18, -1.65, 1.30
600, -11.48, 9.01, 27.91, 1.25, -0.33, 0.38
650, 4.69, 1.49, 16.02, 0.28, -0.29, -0.60
700, -0.10, 0.84, 13.30, 0.25, 0.05, 0.05
750, -0.30, 1.78, 12.09, -0.04, 0.05, -0.06
800, 0.96, 1.33, 9.31, -0.06, 0.07, -0.10
850, 0.12, 1.83, 8.35, -0.01, 0.06, 0.05
900, 0.04, 1.99, 8.00, -0.00, 0.04, 0.06
950, -0.07, 2.40, 10.10, 0.10, -0.05, 0.09
