Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 54.33, 24.23, 23.06, -0.49, -3.43, -4.37
50, 36.52, -7.41, -0.90, -0.91, 0.27, -0.03
100, -10.10, -1.40, 7.89, 0.92, 0.19, 0.71
150, 1.90, -0.94, 14.65, -0.22, -0.49, -0.56
200, 1.74, -3.73, 6.32, -0.11, -0.10, -0.12
250, 1.71, -2.79, 10.43, 0.07, -0.09, -0.12
300, -0.71, -2.21, 8.89, -0.08, 0.02, 0.05
350, 0.84, -2.48, 9.49, 0.07, -0.07, -0.35
400, 2.21, -2.81, 8.71, 0.11, 0.13, -0.06
450, 0.25, -2.86, 6.29, 0.25, 0.08, 0.06
500, -5.77, -3.11, -3.62, 1.59, 0.25, -0.50
550, 4.47, 1.37, -0.43, 3.92, -0.13, -0.56
600, 3.70, 7.29, 11.18, 4.37, 0.20, -0.01
650, -0.23, 8.77, 16.86, 3.13, 0.51, 0.19
700, 0.04, 8.40, 20.49, 1.29, -0.03, 0.02
750, 1.85, 4.94, 7.94, 0.53, 0.08, 0.04
800, -1.02, 5.88, 10.91, 0.51, 0.16, 0.18
850, -0.68, 5.77, 9.23, 0.06, 0.05, -0.01
900, -0.01, 5.05, 7.48, 0.12, -0.01, -0.03
950, 0.38, 5.47, 9.22, 0.05, -0.04, 0.05
