Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.51, 1.62, 7.81, -1.08, -0.33, 2.04
50, -11.92, 0.06, 3.47, -0.46, 0.12, 0.77
100, -6.94, 0.34, 9.86, -0.39, -0.14, -0.25
150, -2.83, -1.04, 8.18, -0.34, -0.03, -0.20
200, -1.57, -1.78, 6.66, -0.35, -0.22, 0.15
250, -8.95, -1.20, 4.92, -0.02, -0.48, 0.32
300, -33.09, 2.50, -6.79, 0.71, -0.35, -0.94
350, -38.06, 34.57, -1.82, 4.37, 0.31, -4.37
400, 13.90, 40.87, 41.42, 3.41, 0.44, -4.37
450, 32.01, 6.40, 12.29, -2.54, -1.19, -4.37
500, 12.07, -9.39, -31.29, 2.41, 1.82, -2.17
550, 17.74, 8.88, -21.13, 4.37, 0.82, 0.63
600, 0.29, 34.75, 48.59, 4.37, 1.80, 4.37
650, -33.20, 14.68, 23.33, -0.65, -0.37, 0.78
700, 1.33, 5.03, 11.92, -0.26, -0.24, -1.63
750, 5.02, 1.13, 5.59, -0.65, -0.25, 0.11
800, -3.65, 3.10, 6.63, 0.23, 0.28, 0.51
850, -5.48, 5.12, 10.11, 0.05, 0.12, 0.14
900, -2.26, 4.69, 7.82, -0.12, 0.07, 0.07
950, -4.25, 4.15, 7.37, -0.03, -0.01, 0.16
