Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.55, -1.67, 9.11, 0.06, -0.04, 0.87
50, -30.02, 1.47, 4.55, 0.09, 0.42, -1.18
100, -20.72, 17.75, 10.45, 1.67, -0.42, -4.37
150, 28.76, 8.90, 19.16, -1.21, -1.78, -4.37
200, 17.16, -3.98, 2.67, -1.18, -0.08, -1.63
250, 8.46, -5.15, 3.17, 0.47, 0.04, -0.33
300, 1.13, -1.87, 13.19, 0.47, 0.38, 0.47
350, -3.87, -2.21, 9.44, 0.04, 0.19, -0.10
400, 1.89, -2.83, 10.80, -0.11, -0.11, -0.26
450, 3.19, -3.17, 9.52, -0.08, 0.06, 0.06
500, -1.56, -2.56, 9.78, -0.12, 0.03, 0.28
550, 1.09, -2.46, 10.62, -0.25, -0.08, -0.02
600, -2.39, -2.48, 8.17, -0.34, 0.10, 0.05
650, -0.10, -3.25, 6.46, -0.19, -0.19, -0.35
700, -1.02, -4.76, -3.73, 0.67, -0.03, -0.30
750, 3.66, -3.51, -3.52, 2.18, 0.22, -0.26
800, 1.90, 3.05, -8.97, 4.37, 0.61, 0.42
850, 1.76, 15.14, 23.76, 4.37, 1.88, 0.99
900, -9.79, 10.56, 26.59, 1.07, 0.10, -0.06
950, 1.52, 4.01, 10.77, 0.21, -0.23, -0.52
