Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -31.20, 4.75, 15.95, -0.24, -0.25, -1.41
50, -23.63, 17.67, 6.16, -0.55, -0.29, -4.37
100, 20.85, 16.34, 10.55, -0.02, -0.66, -4.37
150, 25.02, -1.46, 3.48, -0.23, -1.17, -3.73
200, 14.10, -1.77, 13.61, 0.25, -0.06, -0.93
250, 4.91, -2.40, 9.58, -0.39, 0.17, -0.34
300, 6.33, -2.81, 10.38, -0.44, 0.22, 0.39
350, 0.32, -2.62, 7.62, -0.27, 0.11, 0.48
400, 0.93, -2.20, 11.06, -0.33, -0.33, 0.37
450, 2.24, -4.89, 1.98, -0.25, 0.78, 0.20
500, -2.80, -6.23, -14.11, 2.23, 1.82, -0.38
550, 2.37, 3.72, -18.76, 4.37, 2.07, -0.05
600, 7.99, 22.84, 16.60, 4.37, 1.12, 1.60
650, -13.99, 21.17, 38.99, 2.94, 0.50, 1.82
700, -8.30, 11.30, 15.52, -0.18, 0.23, -0.91
750, 4.19, 5.20, 7.98, -0.24, -0.06, -0.73
800, 2.06, 5.47, 9.37, -0.21, -0.06, 0.16
850, -3.39, 6.60, 10.02, -0.35, -0.05, 0.24
900, -1.19, 5.83, 8.33, -0.54, -0.10, -0.02
950, -2.13, 5.43, 7.71, -0.65, -0.14, -0.16
