Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.83, -2.09, 8.80, -0.59, 0.04, 1.82
50, -5.12, -1.28, 7.66, -0.51, -0.14, 2.25
100, -6.40, -0.07, 5.07, -0.46, -0.21, 2.46
150, -30.32, 1.00, 2.20, 0.21, -1.04, 1.24
200, -34.20, 7.10, -4.08, 1.42, 0.60, -4.37
250, -15.98, 25.79, 13.02, 3.31, 0.58, -4.37
300, 14.52, 17.67, 15.23, 0.33, -2.55, -4.37
350, 31.09, -1.68, 9.95, -0.29, -1.13, -3.49
400, 6.34, -5.60, 4.27, 0.34, -0.10, -0.31
450, 5.94, -2.84, 13.41, 0.44, -0.11, 0.15
500, -1.84, -2.57, 10.72, 0.21, 0.30, 0.37
550, -1.50, -3.13, 11.05, -0.13, 0.03, -0.05
600, 0.74, -4.21, 7.99, -0.10, 0.16, 0.00
650, -0.32, -3.61, 9.17, 0.05, 0.12, 0.19
700, -1.33, -3.22, 8.78, 0.05, 0.25, 0.23
750, -1.40, -2.86, 9.56, -0.05, 0.21, 0.05
800, -2.13, -3.75, 4.86, 0.21, 0.23, -0.05
850, -1.53, -3.97, 2.82, 0.69, 0.32, -0.11
900, 1.57, -4.46, -8.03, 1.85, 0.73, 0.06
950, 4.78, 3.03, -11.85, 4.37, 1.38, 0.95
