Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 47.92, 15.22, 26.53, -0.52, -4.37, -4.37
50, 25.22, -6.42, -0.58, -1.13, 0.98, -0.55
100, -3.65, -3.36, 6.66, 0.25, -0.24, 0.13
150, 3.58, -3.31, 10.35, 0.09, -0.07, -0.28
200, 0.64, -4.80, 5.83, 0.05, 0.02, -0.01
250, 2.74, -3.73, 11.15, 0.20, -0.05, -0.03
300, 1.18, -3.43, 9.43, -0.08, 0.08, 0.17
350, -0.53, -3.51, 8.53, 0.08, -0.06, -0.01
400, 2.56, -3.98, 8.01, 0.17, 0.09, 0.05
450, -0.42, -3.29, 8.69, 0.23, 0.22, 0.10
500, -0.37, -3.44, 7.00, 0.45, 0.30, -0.10
550, -0.79, -3.77, 4.24, 0.98, 0.61, -0.23
600, -2.51, -4.13, -8.94, 2.39, 0.63, -0.42
650, 5.67, 4.19, -7.42, 4.37, 0.18, -0.01
700, 3.51, 16.62, 34.18, 4.37, 0.26, 1.25
750, -9.81, 7.23, 10.12, 0.85, -0.14, 0.20
800, 1.92, 6.24, 7.75, 2.28, 0.06, -0.67
850, 5.12, 7.30, 16.65, 1.14, 0.20, 0.18
900, -3.19, 7.59, 12.05, -0.04, 0.03, 0.44
950, -0.26, 5.56, 7.46, 0.04, -0.02, -0.22
