Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -34.68, 27.40, 1.66, 3.58, -0.39, -4.37
50, 30.92, 19.93, 25.10, 0.36, -3.51, -4.37
100, 29.59, -2.87, 6.12, -0.71, -0.23, -1.83
150, 2.13, -2.37, 6.44, 0.24, -0.28, 0.15
200, 3.17, -1.13, 11.66, 0.19, -0.17, 0.01
250, -0.22, -1.71, 9.11, 0.01, 0.05, 0.11
300, 0.90, -1.98, 8.91, 0.16, 0.04, 0.11
350, -0.60, -1.04, 10.84, 0.09, 0.14, 0.18
400, -1.34, -1.24, 8.87, 0.09, 0.14, 0.01
450, -1.19, -1.18, 9.56, 0.11, 0.09, -0.03
500, -0.23, -2.04, 6.35, 0.31, 0.23, -0.10
550, -3.04, -2.97, -0.65, 1.31, 0.30, -0.21
600, 1.23, -0.50, -3.82, 3.41, 0.07, -0.34
650, 2.04, 6.87, 13.24, 3.54, -0.27, 0.44
700, -4.04, 8.38, 13.82, 2.52, -0.07, 0.12
750, 1.87, 8.49, 17.22, 1.64, -0.20, -0.29
800, 1.85, 6.57, 11.18, 0.71, 0.05, 0.26
850, -1.27, 6.54, 10.76, 0.35, 0.06, 0.22
900, -1.21, 5.47, 8.26, 0.18, 0.06, -0.04
950, -0.24, 5.43, 8.94, 0.01, 0.03, 0.06
