Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 12.95, 13.11, 8.93, 1.78, -3.07, -4.37
50, 23.87, 0.60, 14.64, 0.41, -1.18, -2.71
100, 6.31, -0.77, 9.67, 0.27, -0.67, -0.09
150, 0.49, -0.03, 12.48, 0.41, -0.34, -0.48
200, 1.69, -1.00, 9.99, -0.21, -0.16, -0.06
250, 0.66, -1.53, 9.07, 0.10, -0.08, -0.19
300, 0.66, -0.81, 10.32, -0.10, -0.11, 0.19
350, -1.53, -0.80, 9.54, -0.03, -0.03, -0.03
400, 1.18, -1.29, 9.43, -0.02, -0.02, 0.06
450, -1.40, -0.99, 9.00, 0.10, 0.07, 0.09
500, -0.09, -0.76, 10.24, 0.05, 0.08, 0.03
550, -1.35, -1.01, 8.24, 0.17, 0.19, -0.01
600, -0.53, -1.75, 6.37, 0.54, 0.23, -0.18
650, 0.76, -1.32, 4.94, 1.20, 0.18, 0.08
700, -0.02, -0.16, 3.11, 1.84, 0.13, 0.29
750, 1.32, 2.93, 2.00, 3.28, 0.16, 0.48
800, -0.85, 7.11, 12.17, 2.99, 0.13, 0.70
850, -2.48, 7.73, 9.45, 2.70, 0.00, 0.32
900, -0.38, 9.85, 18.68, 1.35, -0.08, 0.27
950, -0.75, 7.30, 8.91, 0.63, -0.04, 0.13
