Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.55, 1.47, 9.82, -0.34, 0.22, 0.32
50, -0.07, 0.64, 9.50, -0.04, 0.02, 0.33
100, -5.03, 1.12, 6.23, -0.19, -0.38, 1.20
150, -23.93, 4.81, 7.61, 0.20, -1.05, 0.03
200, -12.81, 7.94, 12.31, -0.25, -1.30, -3.05
250, 14.61, 2.10, 8.99, -0.50, -1.01, -2.83
300, 12.22, -0.90, 6.63, -0.14, -0.48, -0.54
350, 3.35, 0.69, 10.67, 0.16, 0.14, 0.04
400, 1.21, 0.39, 8.70, -0.14, 0.08, 0.07
450, -0.98, -0.09, 5.40, 0.09, -0.13, 0.19
500, -0.06, -1.02, -1.88, 0.52, -0.14, 0.04
550, 2.50, -2.60, -7.25, 2.15, 0.00, 0.06
600, 2.06, 10.06, 16.86, 3.32, -0.23, 1.03
650, -9.72, 12.11, 26.03, 0.44, -0.42, 0.15
700, 1.92, 4.19, 12.64, -0.56, -0.60, -0.79
750, 5.64, 0.97, 7.72, -0.10, -0.11, -0.00
800, -1.17, 3.70, 10.47, 0.15, 0.13, 0.28
850, -0.83, 4.10, 9.78, -0.03, 0.01, -0.06
900, 0.16, 3.78, 8.88, -0.07, -0.04, 0.06
950, 0.32, 3.64, 8.53, -0.06, -0.07, 0.04
