Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -29.13, 2.65, -4.32, 0.55, 0.60, 0.34
50, -33.36, 9.62, 0.94, 0.84, -1.54, -3.73
100, -28.68, 14.52, -16.42, 0.49, -1.49, -4.37
150, 5.25, 27.58, -25.19, 4.37, -2.02, -4.37
200, 27.91, 22.23, 13.25, 4.37, -3.44, -4.37
250, 36.59, -0.50, 28.77, 1.12, -3.25, -1.76
300, 14.43, -4.92, 13.30, 0.39, 0.99, 0.20
350, -2.98, -5.10, 7.28, -0.73, 0.36, 0.67
400, -5.71, -6.58, -3.48, 0.00, -0.40, -0.31
450, -11.01, -4.78, -17.28, 1.77, -1.47, -1.48
500, 2.46, 8.34, -10.65, 4.37, -3.31, -4.28
550, 29.17, 13.91, 25.98, 3.57, -4.37, -2.47
600, 21.12, 3.87, 15.10, 1.12, -1.67, -0.58
650, 6.89, 1.47, 5.99, -0.63, -1.87, -0.58
700, 16.01, -1.74, -1.58, 0.47, -1.08, -0.83
750, 15.19, 1.29, 4.29, 0.76, -0.25, 0.21
800, 8.72, 2.79, 7.31, 0.60, 0.25, 0.34
850, 7.45, 1.87, 4.99, -0.12, 0.20, 0.01
900, 8.38, 0.75, 2.09, 0.02, 0.00, 0.03
950, 9.51, 1.40, 4.83, 0.18, -0.21, -0.15
