Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.70, 29.06, 8.92, 2.35, -3.83, -4.37
50, 29.59, 6.24, 11.21, -0.47, -3.21, -4.37
100, 28.51, -7.88, 2.85, -0.54, 0.09, -1.88
150, 3.80, -4.73, 4.01, 0.72, 0.45, 0.79
200, -2.81, -2.05, 12.68, 0.62, -0.26, -0.10
250, 4.27, -4.42, 9.58, -0.08, 0.01, -0.21
300, 3.00, -4.77, 8.64, 0.10, -0.02, 0.06
350, 0.49, -3.86, 8.66, 0.20, 0.09, 0.26
400, 1.30, -4.14, 8.79, 0.14, -0.06, 0.04
450, -1.37, -4.97, 2.61, 0.47, 0.47, 0.03
500, -3.74, -5.02, -10.72, 2.30, 1.13, -0.83
550, 0.00, 4.48, -12.73, 4.37, -0.07, -0.74
600, 9.93, 17.17, 38.05, 4.37, 0.48, 0.37
650, -10.13, 10.24, 20.20, -0.01, 0.20, 0.46
700, 2.92, 3.25, 6.73, 0.43, -0.10, -0.92
750, 7.23, 4.34, 13.27, 0.45, 0.06, 0.52
800, -5.30, 4.82, 9.10, -0.11, 0.13, 0.39
850, 1.01, 3.29, 9.12, -0.08, -0.00, -0.28
900, 1.55, 2.59, 7.07, 0.00, -0.01, 0.13
950, -0.44, 3.69, 8.63, 0.28, -0.03, 0.04
