Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 10.67, 15.07, -2.60, 0.81, -2.75, -4.37
50, 33.73, 2.33, 16.32, 0.42, -2.76, -2.81
100, 6.48, -0.84, 8.24, 0.10, -0.97, -0.07
150, 3.37, 0.05, 12.69, 0.28, -0.50, -0.27
200, 2.67, -0.84, 8.70, -0.33, -0.06, 0.14
250, 1.60, -1.17, 8.70, 0.13, -0.06, 0.18
300, -0.44, -0.01, 11.26, -0.07, 0.06, 0.32
350, -1.60, -0.55, 8.67, -0.11, 0.07, -0.03
400, -0.16, -0.47, 9.09, -0.00, 0.13, 0.05
450, -0.15, -0.69, 8.60, 0.30, 0.24, -0.06
500, 0.59, -1.17, 6.09, 0.35, 0.24, 0.02
550, -1.59, -2.08, -4.63, 1.71, 0.25, 0.09
600, 2.17, 2.94, -1.89, 4.03, 0.22, 0.02
650, 0.14, 8.99, 2.79, 4.37, 0.58, 0.62
700, -1.10, 14.85, 29.34, 3.51, -1.39, 0.86
750, -2.25, 9.49, 11.93, 0.08, 0.34, 0.11
800, 2.88, 10.53, 17.42, 0.80, 0.59, -0.25
850, -0.44, 6.81, 6.82, 0.04, -0.16, 0.07
900, -0.32, 6.54, 7.82, 0.11, -0.17, -0.02
950, 1.02, 8.07, 13.44, -0.73, -0.01, 0.00
