Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 12.48, -2.77, 7.00, -0.29, -0.63, -0.73
50, 6.29, -1.65, 11.22, -0.09, -0.14, 0.04
100, 3.23, -2.45, 7.72, -0.34, 0.07, 0.34
150, 0.46, -2.61, 7.23, 0.07, 0.26, 0.47
200, -1.03, -1.60, 10.46, 0.10, 0.16, 0.35
250, -2.09, -1.29, 8.87, 0.10, 0.30, 0.17
300, -0.49, -1.62, 8.75, 0.16, 0.08, -0.00
350, 0.35, -2.53, 4.26, 0.69, 0.45, 0.01
400, 0.10, -1.48, 2.46, 1.69, 0.32, 0.17
450, 1.88, 2.85, 3.04, 2.85, -0.32, 0.83
500, -3.93, 5.03, 6.27, 3.17, -0.42, 0.61
550, -2.60, 7.15, 6.08, 3.88, -0.13, -0.45
600, 5.49, 8.80, 14.42, 3.54, 0.32, -0.38
650, 2.07, 9.67, 20.72, 1.64, 0.40, 0.70
700, -5.26, 8.26, 11.69, 0.03, 0.28, 0.20
750, 1.06, 6.11, 5.23, 0.18, 0.12, -0.24
800, -0.14, 6.72, 8.39, 0.24, 0.08, 0.21
850, -2.06, 6.97, 7.26, -0.02, -0.03, -0.04
900, 0.35, 6.92, 7.81, -0.14, -0.01, -0.11
950, 0.01, 8.18, 12.11, -0.58, 0.09, 0.04
