Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.17, 0.27, 6.66, -0.87, -0.21, 3.20
50, -25.14, 3.77, 3.42, -0.26, 0.79, 2.56
100, -61.27, 12.61, -9.60, 1.84, 0.93, -4.34
150, 7.79, 23.22, 25.50, 1.35, -1.53, -4.37
200, 24.18, 0.15, 3.22, -0.67, -0.65, -4.37
250, 18.70, -5.29, 9.88, 0.13, -0.15, -0.64
300, 1.20, -2.50, 12.50, 0.17, 0.16, 0.65
350, -3.98, -1.90, 11.57, -0.51, 0.25, 0.34
400, -2.67, -3.63, 7.08, -0.49, -0.12, 0.06
450, -0.58, -4.72, 0.61, -0.08, 0.14, 0.18
500, -0.20, -6.63, -17.29, 2.35, 0.39, 0.10
550, 14.20, 7.59, -23.90, 4.37, 0.86, 1.94
600, -0.67, 36.64, 47.52, 4.37, 0.59, 4.37
650, -32.99, 15.63, 23.06, -0.57, -0.38, -0.17
700, 3.64, 4.61, 8.03, 0.22, 0.26, -1.40
750, -1.31, 4.77, 8.33, -0.03, -0.09, 0.07
800, -2.92, 4.89, 7.97, 0.10, -0.02, 0.10
850, -3.11, 5.37, 9.97, -0.16, -0.05, -0.04
900, -0.28, 4.01, 5.43, -0.17, 0.01, -0.00
950, -3.31, 4.96, 8.32, -0.05, 0.04, 0.17
