Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.56, -1.64, 10.95, -0.27, 0.40, 0.42
50, 3.02, -1.33, 11.86, -0.60, 0.55, 1.18
100, -2.85, -0.92, 5.78, -0.70, 0.49, 2.07
150, -16.56, 2.23, 5.05, -0.44, -0.09, 1.96
200, -39.63, 4.69, -0.23, 0.62, -0.60, -2.13
250, -6.15, 9.96, 11.36, 0.45, -1.21, -4.37
300, 14.14, 2.28, 8.93, -0.16, -0.62, -4.37
350, 16.57, -2.72, 8.99, 0.18, -0.38, -1.40
400, 4.16, -1.42, 13.76, 0.05, 0.25, -0.11
450, 0.28, -2.24, 7.20, -0.40, 0.34, 0.11
500, -1.79, -3.02, 2.09, 0.18, 0.14, 0.02
550, -0.10, -4.33, -10.26, 1.64, 0.04, -0.14
600, 13.71, 1.35, -5.75, 4.37, 0.23, 0.85
650, -6.08, 12.97, 21.91, 3.19, 0.03, 2.67
700, -10.98, 10.00, 22.29, 1.56, 0.06, -0.31
750, -1.22, 2.88, 13.83, -0.02, 0.02, 0.02
800, -0.89, 2.02, 10.56, 0.45, 0.15, -0.02
850, -3.18, 3.54, 12.99, 0.07, 0.01, 0.21
900, -4.24, 3.55, 8.37, 0.05, -0.06, -0.09
950, 0.59, 3.61, 10.34, -0.09, -0.08, -0.05
