Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 3.17, -2.62, 14.11, -0.74, -0.36, 0.80
50, -2.43, -1.65, 3.62, -1.44, -0.18, 2.54
100, -42.10, 1.80, -6.15, -0.21, 0.53, 0.27
150, -21.35, 15.22, 8.20, 2.65, -1.10, -4.37
200, 30.25, 0.03, 20.86, -0.83, -0.94, -3.67
250, 10.75, -6.43, 2.81, -0.41, 0.65, -0.32
300, 0.36, -3.82, 0.51, 0.42, 0.71, 0.80
350, 0.04, -3.50, -20.63, 2.48, 0.54, 0.79
400, 4.80, 12.28, 10.47, 4.37, -0.80, 2.27
450, -11.28, 7.53, 23.97, 1.50, -0.14, 1.45
500, -5.24, 3.85, 16.72, 0.89, 0.05, 0.07
550, -2.71, 2.14, 12.03, 0.27, 0.16, 0.39
600, -7.48, 2.66, 10.50, -0.04, -0.04, 0.02
650, -1.33, 2.06, 10.27, -0.08, 0.03, -0.16
700, -1.32, 1.65, 6.69, -0.05, 0.17, 0.14
750, -3.28, 3.24, 10.54, 0.05, 0.16, 0.11
800, -3.84, 2.63, 8.71, -0.05, 0.18, 0.01
850, -1.92, 2.21, 8.57, -0.15, 0.16, -0.03
900, -4.10, 2.66, 9.25, -0.02, 0.23, 0.08
950, -4.89, 2.42, 8.11, -0.08, 0.02, -0.05
