Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 40.57, 10.08, 14.96, -0.28, -2.98, -4.37
50, 18.93, -2.69, 6.55, -0.20, -0.09, -0.26
100, -1.55, -0.74, 9.85, 0.20, -0.49, 0.34
150, 2.76, -1.64, 11.61, -0.23, -0.23, -0.49
200, 2.83, -3.41, 5.87, -0.03, 0.01, 0.09
250, 1.04, -1.81, 11.06, 0.28, -0.01, 0.16
300, -1.36, -1.40, 9.45, -0.00, 0.03, 0.26
350, -0.92, -1.76, 8.97, 0.15, 0.05, -0.11
400, 0.23, -1.75, 8.12, 0.40, 0.24, 0.01
450, -1.24, -1.82, 6.27, 0.66, 0.19, -0.02
500, 1.73, -1.77, -5.76, 2.17, 0.05, 0.08
550, 0.35, 4.61, 4.96, 4.11, -0.54, 0.51
600, -0.92, 7.40, 13.42, 3.66, -0.21, 0.28
650, -0.92, 6.45, 8.79, 2.87, -0.21, -0.01
700, 3.37, 8.67, 17.28, 2.20, -0.09, 0.26
750, -1.14, 7.83, 10.06, 1.12, -0.07, 0.58
800, -1.81, 8.65, 12.03, 0.71, -0.01, -0.08
850, 1.66, 7.39, 9.44, 0.04, 0.01, -0.04
900, -0.79, 7.12, 8.33, -0.24, -0.00, -0.02
950, 1.98, 8.74, 14.72, -0.81, -0.11, -0.03
