Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.10, 0.60, 9.62, -0.11, 0.02, 0.08
50, -0.21, 0.73, 11.75, -0.32, 0.07, 0.16
100, 4.62, -0.60, 10.57, -0.55, 0.13, 0.78
150, -3.05, 0.29, 7.78, -0.50, -0.09, 1.58
200, -23.57, 4.94, 6.47, -0.24, 0.08, 0.60
250, -27.91, 10.05, 6.35, 0.77, -0.52, -4.22
300, 14.01, 4.87, 14.83, -1.22, -0.96, -3.74
350, 5.66, -2.40, -1.93, -0.05, -0.35, -2.60
400, 13.13, -2.53, 8.80, 0.97, 0.07, -0.93
450, 1.34, 0.91, 12.05, 0.42, 0.27, 0.21
500, -5.14, 2.07, 14.16, 0.23, 0.09, -0.31
550, 3.19, -0.94, 5.46, -0.22, 0.05, -0.31
600, 7.58, -5.20, -12.39, 1.32, 0.07, 0.50
650, 6.45, 7.69, -6.60, 4.37, 1.65, 2.16
700, -20.78, 13.73, 29.91, 1.90, 0.31, 0.92
750, 0.71, 5.05, 13.70, 1.09, 0.41, -0.55
800, -1.79, 4.62, 13.60, -0.03, 0.08, 0.51
850, -6.34, 5.06, 8.90, 0.19, 0.12, 0.04
900, -1.19, 4.77, 9.76, -0.11, -0.02, -0.15
950, -1.41, 4.37, 7.51, -0.12, -0.06, -0.00
