Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.00, 20.08, 8.51, 3.06, -0.44, -4.37
50, 17.21, 12.36, 18.79, 1.28, -2.72, -4.37
100, 16.66, -0.27, 10.54, -0.15, -1.05, -2.37
150, 5.79, -1.74, 9.34, 0.35, -0.72, -1.35
200, 7.48, -2.09, 9.77, -0.05, -0.32, -0.28
250, 0.75, -1.88, 9.90, 0.09, -0.09, -0.10
300, 3.17, -2.17, 9.47, 0.03, 0.03, 0.07
350, 0.08, -1.55, 9.94, 0.03, 0.02, 0.29
400, -1.17, -1.35, 10.04, 0.02, 0.02, 0.01
450, 0.74, -1.86, 8.55, -0.01, 0.11, 0.15
500, -1.41, -1.70, 8.86, 0.18, 0.11, 0.01
550, 0.06, -2.00, 7.34, 0.35, 0.17, 0.06
600, -1.72, -1.29, 7.72, 0.61, 0.14, 0.04
650, -1.31, -2.79, -2.83, 1.59, 0.11, -0.13
700, 2.48, 1.44, -5.32, 4.07, -0.13, 0.02
750, -0.68, 11.43, 18.20, 4.37, -0.23, 0.54
800, -1.62, 8.31, 13.72, 2.77, 0.01, -0.35
850, 4.47, 9.28, 21.18, 1.37, 0.11, 0.27
900, -4.54, 7.61, 10.62, -0.21, 0.06, 0.19
950, 1.02, 6.84, 11.49, -0.28, -0.11, -0.28
