Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -23.06, 0.35, 1.19, 0.50, -0.49, 0.05
50, -14.93, 4.48, 11.88, 0.77, -1.09, -2.91
100, 7.13, -0.17, 6.12, -0.02, -0.73, -2.78
150, 10.69, -0.60, 10.43, 0.94, -0.34, -1.45
200, 5.96, 0.32, 16.08, 0.10, 0.05, -0.34
250, 2.17, -1.66, 9.39, -0.20, 0.15, -0.20
300, 2.28, -2.07, 9.82, -0.12, 0.18, 0.23
350, -1.98, -1.48, 9.99, -0.16, 0.22, 0.26
400, -2.49, -2.01, 6.89, -0.07, -0.02, 0.12
450, -1.13, -1.32, 7.61, -0.06, -0.05, 0.10
500, -2.07, -1.55, 1.98, 0.37, -0.38, -0.00
550, 2.08, -1.98, -2.05, 1.36, -0.30, 0.03
600, -0.80, -0.03, 2.06, 2.18, 0.02, 0.46
650, -1.47, 5.44, 11.60, 3.09, -0.27, 0.37
700, -2.51, 7.36, 25.97, 1.35, -0.15, 0.14
750, -1.47, 4.15, 15.24, 0.23, -0.06, -0.28
800, 1.48, 1.37, 9.00, 0.05, 0.03, -0.08
850, -5.51, 4.68, 18.99, 0.10, 0.21, -0.00
900, 1.41, 0.51, 2.20, -0.17, -0.20, -0.12
950, 0.17, 3.23, 10.82, 0.56, 0.18, 0.21
