Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -19.58, 32.60, 11.90, 0.66, -2.01, -4.37
50, 40.25, 8.82, 2.93, -1.34, -3.13, -4.37
100, 32.25, -6.55, 4.14, 0.07, 0.07, -0.23
150, -3.62, -1.75, 7.43, 0.61, 0.24, 0.29
200, 8.37, -2.59, 12.43, 0.14, -0.09, -0.22
250, -0.39, -3.77, 6.69, 0.07, 0.11, 0.31
300, 3.68, -3.04, 11.52, 0.04, -0.02, 0.15
350, 0.85, -2.86, 9.66, -0.12, 0.10, 0.18
400, 2.88, -3.26, 8.55, -0.11, 0.15, 0.18
450, 0.47, -3.28, 9.20, -0.00, 0.09, 0.13
500, 2.18, -4.05, 8.28, -0.03, 0.30, 0.20
550, -4.25, -4.62, -3.14, 0.66, 1.06, -0.05
600, -2.13, -1.47, -20.39, 4.37, 0.42, -1.07
650, 12.30, 15.75, 4.98, 4.37, 0.01, -0.29
700, -4.09, 17.46, 47.08, 2.03, 0.14, 1.49
750, -3.54, 4.52, -1.28, 1.25, 0.19, -0.90
800, 8.21, 5.82, 16.14, 0.66, 0.12, 0.19
850, -4.04, 7.30, 11.46, 0.09, 0.02, 0.43
900, 0.40, 5.59, 7.94, 0.06, -0.02, -0.28
950, 1.83, 4.73, 8.54, -0.17, -0.02, 0.02
