Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 17.33, 23.20, 11.60, 1.47, -3.34, -4.37
50, 37.07, -0.25, 13.85, -0.70, -1.13, -2.99
100, 5.45, -3.52, 3.96, 0.17, -0.60, -0.10
150, 3.57, -1.13, 12.21, 0.32, -0.27, -0.22
200, 0.70, -2.07, 8.50, -0.09, 0.05, -0.02
250, 1.89, -2.47, 9.73, 0.19, -0.04, -0.09
300, 1.21, -1.77, 10.17, 0.08, 0.02, 0.25
350, -1.88, -1.32, 9.53, 0.03, 0.03, 0.18
400, 0.66, -1.64, 10.13, 0.04, 0.09, -0.05
450, -0.30, -1.97, 8.42, -0.01, 0.17, 0.08
500, -0.45, -1.79, 9.06, 0.27, 0.09, 0.08
550, -0.75, -1.79, 8.29, 0.24, 0.24, 0.06
600, -2.20, -2.04, 6.77, 0.80, 0.26, -0.11
650, -1.58, -2.05, 3.32, 1.11, 0.27, -0.21
700, 0.69, -0.70, -1.38, 2.61, 0.13, -0.18
750, 5.06, 4.02, -5.25, 4.37, 0.25, 0.25
800, 0.24, 14.73, 25.06, 4.18, 0.49, 1.25
850, -9.58, 10.20, 16.24, 1.27, 0.17, 0.31
900, 1.76, 8.06, 14.18, 0.71, 0.01, -0.31
950, -0.03, 6.26, 8.73, -0.05, 0.03, 0.28
