Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -21.62, 2.56, 2.04, -1.06, -1.20, 2.31
50, -63.61, 9.99, -21.02, 1.80, 1.14, -4.34
100, 2.05, 35.97, 29.67, 3.89, 0.06, -4.37
150, 31.08, 4.54, 14.30, -0.60, -0.47, -4.37
200, 19.32, -6.96, 3.83, 0.32, 0.56, -1.00
250, 3.91, -1.95, 14.07, 0.18, 0.50, 0.91
300, -9.06, -0.70, 10.13, -0.47, 0.74, 0.74
350, -3.75, -3.75, 2.46, -0.24, 0.15, -0.11
400, -0.02, -7.02, -12.67, 1.78, 0.92, -0.09
450, 16.65, 5.21, -21.18, 4.37, 1.00, 2.39
500, -15.13, 26.27, 33.81, 4.37, 0.60, 4.15
550, -17.61, 12.90, 23.24, 1.82, 0.13, 0.40
600, -4.03, 7.30, 13.57, -0.25, -0.09, -0.54
650, -0.16, 3.62, 3.45, 0.14, -0.11, 0.19
700, -6.34, 6.48, 11.25, 0.06, -0.11, 0.32
750, -5.47, 5.67, 6.03, -0.16, -0.09, -0.20
800, -2.09, 5.08, 7.78, -0.12, -0.07, -0.13
850, -4.17, 4.70, 5.79, -0.10, -0.04, 0.01
900, -3.34, 5.10, 7.72, -0.00, -0.01, -0.00
950, -4.65, 5.19, 7.43, -0.13, 0.00, -0.04
