Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -28.75, 1.11, -1.60, -0.59, 0.13, 0.34
50, -42.26, 15.69, -8.14, 2.65, -1.12, -4.37
100, 24.73, 14.16, 17.58, 1.67, -2.72, -4.37
150, 37.63, -1.51, 22.18, -0.29, 0.06, -1.83
200, 7.79, -2.05, 10.53, -1.13, 1.43, 1.35
250, -14.92, -5.05, -17.82, -0.02, 0.89, 1.02
300, 7.63, -2.18, -42.85, 4.37, -0.59, -0.48
350, 11.66, 31.29, 60.18, 4.37, 0.29, 3.24
400, -28.48, 10.09, 13.29, -0.89, -0.14, 0.82
450, 5.33, 2.39, 11.20, 0.77, 0.05, -1.11
500, -0.74, 3.10, 13.53, -0.33, 0.04, 0.56
550, -3.79, 3.11, 7.53, 0.12, 0.02, -0.08
600, -0.62, 3.86, 10.72, -0.16, -0.07, 0.15
650, -3.06, 3.40, 8.15, -0.22, -0.11, 0.07
700, -1.05, 3.08, 8.77, -0.17, -0.07, -0.06
750, -1.34, 3.00, 8.72, -0.15, 0.04, 0.13
800, -2.89, 3.18, 9.07, -0.14, -0.02, 0.03
850, -1.37, 2.80, 8.79, -0.19, -0.09, -0.03
900, -1.32, 2.81, 9.21, -0.13, 0.03, 0.05
950, -1.88, 2.60, 8.26, -0.10, -0.04, 0.04
