Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.45, 19.39, 2.97, 2.95, -1.76, -4.37
50, 14.48, 12.34, 9.84, 2.24, -2.61, -4.37
100, 24.89, 1.35, 22.19, 0.35, -0.90, -3.81
150, 15.78, -5.15, 8.08, -0.58, 0.63, -0.88
200, 3.28, -5.11, 5.71, 0.13, 0.50, 0.10
250, 1.70, -2.94, 13.33, 0.05, 0.22, 0.32
300, 1.09, -3.75, 10.45, -0.51, 0.37, 0.15
350, 2.59, -5.51, 3.74, -0.32, 0.40, 0.38
400, -1.20, -5.08, 2.59, 0.89, 0.94, 0.37
450, -2.16, -4.32, -3.39, 1.94, 1.41, 0.30
500, 0.58, 0.78, -4.70, 4.21, 1.17, 0.57
550, -2.61, 7.75, 7.83, 4.37, 0.73, 1.13
600, -4.75, 8.84, 16.77, 3.45, 0.54, 0.78
650, -7.06, 8.67, 22.01, 1.61, 0.13, 0.27
700, -1.19, 4.38, 8.91, 0.53, 0.14, -0.12
750, -0.96, 4.92, 10.88, 0.56, -0.04, 0.36
800, -4.17, 5.55, 10.34, 0.29, 0.10, 0.29
850, -2.83, 5.32, 9.27, -0.04, -0.02, 0.07
900, -3.28, 4.94, 7.99, -0.08, -0.01, 0.00
950, -2.46, 4.82, 8.65, -0.11, -0.04, -0.04
