Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.71, -1.51, 7.26, 0.15, 0.47, 0.39
50, -5.55, -1.04, 7.12, 0.17, -0.05, 0.97
100, -13.06, 0.69, 12.18, -0.07, -0.27, 0.10
150, -16.86, 2.15, 10.74, -0.70, -0.05, -1.72
200, -10.10, 0.57, 3.85, -0.25, 0.24, -3.58
250, -1.84, 1.17, 7.59, 0.51, 0.28, -3.85
300, 3.08, -3.20, 9.99, 0.19, -0.07, -2.85
350, 1.04, -3.01, 8.44, 0.01, 0.02, -1.83
400, -0.21, -3.84, 7.29, 0.08, -0.14, -1.20
450, -3.89, -3.81, 8.49, 0.29, -0.36, -0.96
500, -0.80, -3.92, 8.03, 0.22, -0.08, -1.05
550, -2.98, -3.59, 8.22, 0.34, -0.28, -0.88
600, -4.63, -3.57, 6.90, 0.42, -0.20, -1.14
650, -0.05, -3.85, 6.10, 0.75, -0.21, -1.35
700, 2.98, -3.85, 6.48, 1.26, 0.20, -0.95
750, 10.91, -4.10, 7.11, 1.64, 0.58, -0.10
800, 8.45, 0.74, 11.45, 1.57, 0.26, 2.51
850, -11.88, 3.31, 15.52, 1.11, -1.37, 2.60
900, -12.87, 2.59, 18.86, -0.18, 0.31, -0.17
950, 0.48, -1.54, 7.92, -0.46, 0.58, -0.82
