Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.80, -3.04, 7.76, -0.09, -0.24, -0.10
50, -7.44, -3.09, 7.96, -0.16, -0.32, -0.22
100, -7.12, -3.25, 7.59, -0.22, -0.32, -0.25
150, -9.60, -2.99, 7.46, -0.14, -0.43, -0.71
200, -7.44, -2.45, 9.77, -0.09, 0.06, -1.10
250, -10.84, -1.67, 8.61, -0.47, -0.12, -1.52
300, -8.49, -1.34, 5.18, -0.28, -0.25, -2.35
350, -4.47, -1.34, 4.91, -0.10, -0.21, -2.79
400, -0.93, -1.54, 2.58, 0.22, -0.23, -2.94
450, 4.76, -2.69, 3.32, 0.78, -0.18, -2.47
500, 6.31, -3.80, 5.09, 1.02, -0.39, -1.88
550, 11.89, -5.03, 3.42, 1.57, 0.13, -0.53
600, 12.04, -4.31, 6.28, 2.21, 0.05, 1.30
650, -4.82, 0.52, 16.69, 2.00, -0.36, 2.04
700, -6.19, -0.90, 15.64, 0.84, 0.03, 0.69
750, -3.83, -1.97, 13.72, 0.38, -0.08, 0.16
800, -2.24, -1.71, 13.42, 0.03, -0.01, 0.14
850, -1.99, -1.85, 9.47, -0.30, 0.30, 0.01
900, -0.79, -2.42, 7.02, -0.12, 0.18, 0.09
950, -3.13, -1.97, 8.84, 0.09, -0.05, -0.01
