Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.89, -0.98, 7.75, 0.19, 0.12, 0.37
50, -11.71, 1.24, 11.29, 0.11, 0.05, -0.00
100, -13.00, 1.72, 11.58, -0.67, -0.14, -1.38
150, -14.56, 2.89, 9.81, -0.90, 0.08, -2.83
200, -8.54, 3.56, 5.41, -0.66, 0.38, -4.37
250, 1.04, 0.82, 4.25, -0.22, 0.26, -4.37
300, 5.09, -0.93, 6.86, 0.18, -0.42, -3.56
350, 6.81, -4.77, 4.65, 0.45, -0.57, -1.93
400, 2.60, -4.97, 4.57, 0.89, -0.20, -1.15
450, 5.47, -4.72, 4.22, 1.45, 0.42, -0.64
500, 8.56, -3.62, 5.56, 2.12, -0.40, 0.46
550, 5.70, 0.26, 12.28, 2.15, -0.62, 1.97
600, -3.24, 2.34, 17.42, 1.34, -0.27, 2.11
650, -8.65, 1.83, 16.38, 0.19, 0.35, 0.84
700, -3.93, -0.29, 10.94, -0.37, 0.32, -0.26
750, 0.03, -1.70, 8.64, -0.23, 0.14, -0.10
800, -1.32, -1.59, 8.05, -0.07, 0.01, 0.15
850, -1.95, -1.09, 9.01, 0.09, -0.02, 0.04
900, -0.94, -0.95, 10.26, 0.03, -0.05, -0.06
950, -0.66, -1.11, 10.66, -0.09, -0.01, 0.03
