Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.10, -1.70, 8.02, 0.12, 0.00, 0.24
50, -3.82, -1.71, 8.02, 0.21, 0.02, 0.31
100, -9.64, -0.40, 11.66, 0.05, 0.02, 0.10
150, -15.68, 1.23, 12.07, -0.61, 0.25, -1.53
200, -8.63, -0.29, 5.96, -0.65, 0.26, -3.05
250, -3.33, 0.44, 10.29, -0.41, 0.46, -3.41
300, 0.03, -2.70, 4.95, -0.48, 0.05, -2.96
350, 1.26, -4.02, 7.13, 0.10, -0.07, -2.21
400, 0.62, -4.48, 6.48, -0.07, -0.01, -1.70
450, -0.05, -4.76, 6.77, 0.34, -0.08, -1.25
500, 0.22, -5.11, 6.54, 0.50, -0.10, -1.03
550, 1.61, -5.16, 6.76, 0.64, -0.08, -0.56
600, 0.63, -4.91, 6.03, 0.98, -0.31, 0.01
650, 0.42, -4.20, 6.44, 1.41, 0.51, -0.05
700, 4.47, -3.13, 8.91, 1.59, 0.13, 0.60
750, -3.28, -0.24, 12.95, 1.13, -0.28, 1.61
800, -7.98, 0.12, 14.63, 0.67, -0.19, 0.74
850, -4.95, -0.91, 12.86, -0.11, 0.16, -0.14
900, -0.71, -2.26, 9.10, -0.22, 0.19, -0.21
950, -1.92, -2.24, 8.36, -0.14, -0.00, 0.03
