Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.83, -1.03, 8.37, 0.20, 0.09, 0.45
50, -2.47, -1.55, 6.27, 0.45, 0.49, 0.61
100, -8.21, 1.10, 10.81, 0.59, 0.34, 0.84
150, -20.11, 3.88, 14.97, -0.41, 0.15, -0.76
200, -15.08, 2.55, 5.09, -0.59, 0.18, -2.98
250, -5.49, 2.50, 6.80, 0.08, 0.48, -4.08
300, 2.20, 0.25, 8.49, -0.09, -0.26, -3.36
350, 1.94, -2.96, 6.23, -0.10, -0.57, -1.83
400, -1.91, -3.20, 7.41, 0.18, -0.45, -1.13
450, -2.50, -3.21, 8.25, 0.25, -0.53, -1.23
500, -1.07, -3.36, 8.93, 0.10, -0.34, -1.05
550, -2.29, -3.52, 8.16, 0.17, -0.41, -0.87
600, -3.72, -3.46, 7.81, 0.18, -0.50, -1.09
650, -1.90, -3.45, 7.17, 0.38, -0.19, -1.23
700, -1.25, -3.62, 4.24, 0.77, 0.26, -1.34
750, 4.28, -3.64, 2.36, 1.77, 0.51, -1.22
800, 22.40, -2.88, 10.44, 2.21, 0.67, 0.68
850, -3.25, 5.15, 11.20, 1.78, -0.48, 3.90
900, -15.97, 5.68, 21.65, 0.88, -0.72, 1.70
950, -4.44, 1.43, 14.40, -0.48, 0.76, -0.68
