Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.99, -2.14, 6.33, -0.02, -0.02, -0.10
50, -6.49, -2.07, 6.69, 0.00, -0.01, -0.04
100, -8.18, -1.69, 6.87, -0.02, 0.06, -0.11
150, -7.27, -2.09, 6.08, -0.02, 0.03, -0.27
200, -7.88, -1.99, 6.73, 0.01, -0.01, -0.40
250, -7.73, -2.12, 6.61, 0.05, 0.07, -0.59
300, -7.82, -2.17, 6.74, -0.05, -0.08, -0.86
350, -9.12, -2.39, 5.31, 0.11, -0.19, -1.05
400, -6.00, -2.74, 6.45, 0.13, -0.23, -1.44
450, -5.69, -3.01, 6.86, 0.16, -0.27, -1.29
500, -4.79, -3.48, 7.35, 0.08, -0.16, -1.24
550, -4.87, -3.77, 6.96, 0.08, -0.05, -1.20
600, -3.30, -4.31, 7.10, 0.07, -0.23, -0.98
650, -4.03, -4.49, 7.28, 0.08, 0.05, -0.81
700, -6.05, -4.47, 7.15, 0.01, -0.09, -0.82
750, -5.98, -4.76, 6.16, 0.10, -0.06, -1.04
800, -3.97, -4.88, 6.79, 0.12, -0.24, -1.30
850, -3.94, -5.15, 6.04, 0.29, -0.26, -1.10
900, -3.92, -4.86, 7.02, 0.31, -0.44, -1.09
950, -6.39, -4.49, 6.74, 0.43, -0.61, -1.43
