Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.32, -2.85, 7.92, -0.22, 0.05, -0.51
50, -11.30, -2.34, 7.56, -0.39, -0.55, -1.06
100, -9.27, -2.60, 6.63, -0.30, -0.54, -1.95
150, -5.05, -2.55, 7.95, -0.23, -0.22, -2.36
200, -5.40, -2.51, 5.43, -0.22, -0.15, -2.52
250, -2.45, -2.74, 4.17, 0.18, -0.27, -2.82
300, 3.25, -3.14, 4.20, 0.56, -0.58, -2.47
350, 5.49, -4.57, 5.42, 0.97, -0.29, -1.83
400, 7.89, -4.63, 5.73, 1.26, 0.09, -0.80
450, 7.16, -4.69, 8.33, 1.55, -0.21, 0.21
500, 5.42, -3.19, 9.19, 1.56, 0.35, 1.30
550, -0.38, -2.90, 12.10, 1.18, -0.09, 1.19
600, -5.26, -1.47, 14.11, 0.86, -0.09, 1.07
650, -4.25, -1.96, 12.78, 0.20, 0.21, 0.22
700, -3.53, -2.52, 9.30, 0.00, 0.14, -0.11
750, -0.37, -2.40, 9.96, 0.03, -0.06, -0.11
800, -1.66, -2.03, 10.08, -0.11, 0.01, -0.09
850, -0.39, -2.48, 10.28, -0.12, -0.14, -0.16
900, -0.07, -2.23, 12.53, -0.31, -0.26, -0.07
950, 2.21, -2.34, 12.25, -0.77, -0.25, 0.03
